date,entry_time,exit_time,direction,entry_price,exit_price,qty,r_pts,pnl_pts,pnl_R,pnl_usd,pnl_pct,duration_min,exit_reason,meta
2016-09-21,09:53,11:01,LONG,2142.7500,2139.0000,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,68.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.9375;b1_range=3.25;b2_follow=good
2016-09-26,09:36,10:37,SHORT,2144.2500,2149.2500,1.00,5.0000,-5.0000,-1.0000,-250.00,0.000000,61.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.21875;b1_range=4.5;b2_follow=good
2016-10-10,09:35,11:44,LONG,2160.2500,2160.2500,1.00,2.7500,0.0000,0.0000,0.00,0.000000,129.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.65625;b1_range=2.25;b2_follow=good
2016-10-12,09:35,10:03,SHORT,2128.0000,2133.7500,1.00,5.7500,-5.7500,-1.0000,-287.50,0.000000,28.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.40625;b1_range=5.25;b2_follow=good
2016-10-19,09:36,10:14,SHORT,2134.7500,2134.7500,1.00,2.7500,0.0000,0.0000,0.00,0.000000,38.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=2.25;b2_follow=poor
2016-10-25,09:35,09:41,SHORT,2140.5000,2143.0000,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,6.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5;b1_range=2.;b2_follow=poor
2016-10-27,09:35,09:39,SHORT,2139.5000,2136.5000,1.00,3.0000,3.0000,1.0000,150.00,0.000000,4.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.21875;b1_range=2.5;b2_follow=good
2016-11-08,09:35,09:40,SHORT,2120.5000,2123.5000,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,5.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.34375;b1_range=2.5;b2_follow=poor
2016-11-21,09:35,10:27,LONG,2189.2500,2186.0000,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,52.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=2.75;b2_follow=good
2016-11-24,09:35,09:49,SHORT,2203.0000,2204.7500,1.00,1.7500,-1.7500,-1.0000,-87.50,0.000000,14.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.09375;b1_range=1.25;b2_follow=poor
2016-12-01,09:36,10:48,SHORT,2197.7500,2193.2500,1.00,4.5000,4.5000,1.0000,225.00,0.000000,72.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.125;b1_range=4.;b2_follow=good
2016-12-06,09:35,09:50,SHORT,2204.0000,2204.0000,1.00,3.0000,0.0000,0.0000,0.00,0.000000,15.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.0625;b1_range=2.5;b2_follow=good
2016-12-14,09:35,10:06,LONG,2272.2500,2268.2500,1.00,4.0000,-4.0000,-1.0000,-200.00,0.000000,31.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=3.5;b2_follow=poor
2016-12-19,09:35,09:42,SHORT,2254.5000,2257.0000,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,7.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.3125;b1_range=2.;b2_follow=poor
2016-12-27,09:35,09:46,LONG,2264.7500,2267.7500,1.00,3.0000,3.0000,1.0000,150.00,0.000000,11.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.125;b1_range=2.5;b2_follow=good
2016-12-28,09:35,09:40,SHORT,2265.7500,2262.7500,1.00,1.5000,3.0000,2.0000,150.00,0.000000,5.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.28125;b1_range=1.;b2_follow=good
2017-01-05,09:35,11:05,LONG,2263.2500,2260.2500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,90.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.6875;b1_range=2.5;b2_follow=poor
2017-01-13,09:35,14:29,LONG,2270.7500,2266.2500,1.00,4.5000,-4.5000,-1.0000,-225.00,0.000000,294.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.8125;b1_range=4.;b2_follow=good
2017-01-20,09:35,12:05,LONG,2270.0000,2266.0000,1.00,4.0000,-4.0000,-1.0000,-200.00,0.000000,150.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.65625;b1_range=3.5;b2_follow=good
2017-01-23,09:35,10:11,LONG,2264.7500,2261.2500,1.00,3.5000,-3.5000,-1.0000,-175.00,0.000000,36.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.59375;b1_range=3.;b2_follow=good
2017-02-01,09:35,09:58,LONG,2284.2500,2281.2500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,23.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.6875;b1_range=2.5;b2_follow=poor
2017-02-06,09:35,10:31,LONG,2288.7500,2288.7500,1.00,2.7500,0.0000,0.0000,0.00,0.000000,56.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.5;b1_range=2.25;b2_follow=good
2017-02-15,09:42,10:38,LONG,2334.7500,2337.7500,1.00,3.0000,3.0000,1.0000,150.00,0.000000,56.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.34375;b1_range=2.5;b2_follow=poor
2017-02-20,09:54,11:28,SHORT,2350.7500,2353.7500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,94.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.34375;b1_range=2.5;b2_follow=poor
2017-03-08,09:35,09:38,SHORT,2367.7500,2370.5000,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,3.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.6875;b1_range=2.25;b2_follow=poor
2017-03-15,09:37,10:11,SHORT,2369.5000,2372.7500,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,34.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.15625;b1_range=2.75;b2_follow=good
2017-03-24,09:35,10:56,LONG,2348.5000,2351.5000,1.00,3.0000,3.0000,1.0000,150.00,0.000000,81.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.0625;b1_range=2.5;b2_follow=poor
2017-03-28,09:35,09:51,LONG,2338.0000,2334.2500,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.875;b1_range=3.25;b2_follow=good
2017-04-10,09:35,09:45,LONG,2356.5000,2360.0000,1.00,3.5000,3.5000,1.0000,175.00,0.000000,10.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.46875;b1_range=3.;b2_follow=good
2017-04-17,09:35,09:41,LONG,2333.2500,2330.5000,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,6.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.875;b1_range=2.25;b2_follow=poor
2017-04-18,09:35,09:46,LONG,2338.7500,2342.7500,1.00,4.0000,4.0000,1.0000,200.00,0.000000,11.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.65625;b1_range=3.5;b2_follow=good
2017-04-25,09:39,10:05,LONG,2381.2500,2385.2500,1.00,4.0000,4.0000,1.0000,200.00,0.000000,26.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.625;b1_range=3.5;b2_follow=good
2017-04-27,09:40,10:14,SHORT,2383.0000,2387.2500,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,34.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.875;b1_range=3.75;b2_follow=poor
2017-04-28,09:37,11:33,SHORT,2384.2500,2380.0000,1.00,4.2500,4.2500,1.0000,212.50,0.000000,116.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.53125;b1_range=3.75;b2_follow=good
2017-05-01,09:35,10:36,SHORT,2384.2500,2384.2500,1.00,2.2500,0.0000,0.0000,0.00,0.000000,61.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.3125;b1_range=1.75;b2_follow=good
2017-05-11,09:35,09:36,LONG,2392.2500,2390.5000,1.00,1.7500,-1.7500,-1.0000,-87.50,0.000000,1.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.;b1_range=1.25;b2_follow=poor
2017-05-15,09:35,09:50,LONG,2394.7500,2397.5000,1.00,2.7500,2.7500,1.0000,137.50,0.000000,15.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.40625;b1_range=2.25;b2_follow=poor
2017-05-18,09:36,10:26,LONG,2357.5000,2363.7500,1.00,6.2500,6.2500,1.0000,312.50,0.000000,50.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.25;b1_range=5.75;b2_follow=good
2017-05-23,09:35,11:28,SHORT,2394.2500,2397.5000,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,113.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.25;b1_range=2.75;b2_follow=poor
2017-05-25,09:35,09:46,SHORT,2406.2500,2409.0000,1.00,2.7500,-2.7500,-1.0000,-137.50,0.000000,11.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.15625;b1_range=2.25;b2_follow=poor
2017-05-31,09:35,09:49,SHORT,2413.5000,2409.5000,1.00,2.0000,4.0000,2.0000,200.00,0.000000,14.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.15625;b1_range=1.5;b2_follow=good
2017-06-01,09:35,09:49,SHORT,2413.5000,2416.5000,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,14.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.59375;b1_range=2.5;b2_follow=good
2017-06-05,09:40,09:50,SHORT,2434.0000,2436.5000,1.00,2.5000,-2.5000,-1.0000,-125.00,0.000000,10.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.75;b1_range=2.;b2_follow=poor
2017-06-12,09:35,09:40,LONG,2429.0000,2425.0000,1.00,4.0000,-4.0000,-1.0000,-200.00,0.000000,5.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.5;b1_range=3.5;b2_follow=poor
2017-06-14,09:35,10:35,SHORT,2440.5000,2436.7500,1.00,3.7500,3.7500,1.0000,187.50,0.000000,60.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.53125;b1_range=3.25;b2_follow=good
2017-06-27,09:39,10:21,SHORT,2430.0000,2434.0000,1.00,4.0000,-4.0000,-1.0000,-200.00,0.000000,42.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.65625;b1_range=3.5;b2_follow=good
2017-07-19,09:35,10:39,LONG,2463.0000,2463.0000,1.00,2.0000,0.0000,0.0000,0.00,0.000000,64.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.1875;b1_range=1.5;b2_follow=good
2017-07-20,09:35,10:31,SHORT,2472.5000,2469.5000,1.00,3.0000,3.0000,1.0000,150.00,0.000000,56.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.125;b1_range=2.5;b2_follow=good
2017-07-26,09:36,15:45,SHORT,2475.7500,2472.7500,1.00,3.0000,3.0000,1.0000,150.00,0.000000,369.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.15625;b1_range=2.5;b2_follow=poor
2017-07-27,09:36,12:55,SHORT,2477.0000,2473.2500,1.00,3.7500,3.7500,1.0000,187.50,0.000000,199.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.59375;b1_range=3.25;b2_follow=good
2017-08-01,09:35,11:40,SHORT,2471.2500,2471.2500,1.00,4.0000,0.0000,0.0000,0.00,0.000000,125.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=3.5;b2_follow=good
2017-08-11,09:36,09:41,LONG,2442.5000,2437.5000,1.00,5.0000,-5.0000,-1.0000,-250.00,0.000000,5.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.875;b1_range=4.5;b2_follow=poor
2017-08-18,09:37,10:03,SHORT,2423.7500,2423.7500,1.00,4.0000,0.0000,0.0000,0.00,0.000000,26.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.65625;b1_range=3.5;b2_follow=good
2017-08-28,09:38,10:32,SHORT,2446.5000,2440.5000,1.00,3.0000,6.0000,2.0000,300.00,0.000000,54.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.6875;b1_range=2.5;b2_follow=good
2017-09-06,09:37,10:06,SHORT,2462.2500,2466.5000,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,29.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.125;b1_range=3.75;b2_follow=poor
2017-09-07,09:35,09:57,SHORT,2466.7500,2464.5000,1.00,2.2500,2.2500,1.0000,112.50,0.000000,22.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.15625;b1_range=1.75;b2_follow=poor
2017-09-12,09:35,10:31,LONG,2493.7500,2490.7500,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,56.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.375;b1_range=2.5;b2_follow=good
2017-09-22,09:35,15:50,LONG,2497.5000,2500.5000,1.00,3.0000,3.0000,1.0000,150.00,0.000000,375.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.25;b1_range=2.5;b2_follow=poor
2017-09-29,09:35,09:51,LONG,2509.0000,2506.0000,1.00,3.0000,-3.0000,-1.0000,-150.00,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.03125;b1_range=2.5;b2_follow=poor
2017-10-13,09:35,10:10,SHORT,2551.2500,2554.5000,1.00,3.2500,-3.2500,-1.0000,-162.50,0.000000,35.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.3125;b1_range=2.75;b2_follow=poor
2017-10-23,09:37,11:39,SHORT,2574.0000,2571.0000,1.00,3.0000,3.0000,1.0000,150.00,0.000000,122.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=2.5;b2_follow=good
2017-10-24,09:35,09:38,LONG,2569.0000,2567.2500,1.00,1.7500,-1.7500,-1.0000,-87.50,0.000000,3.00,stop,strategy=b1b2;target_mult=2.;abr_prev=1.8125;b1_range=1.25;b2_follow=poor
2017-12-13,09:35,10:48,LONG,2669.7500,2669.7500,1.00,2.7500,0.0000,0.0000,0.00,0.000000,73.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.4375;b1_range=2.25;b2_follow=good
2017-12-19,09:36,09:49,SHORT,2695.2500,2690.2500,1.00,2.5000,5.0000,2.0000,250.00,0.000000,13.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.5625;b1_range=2.;b2_follow=good
2017-12-28,09:36,15:50,SHORT,2686.0000,2686.0000,1.00,3.2500,0.0000,0.0000,0.00,0.000000,374.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.375;b1_range=2.75;b2_follow=poor
2018-01-03,09:35,09:58,LONG,2699.0000,2703.5000,1.00,2.2500,4.5000,2.0000,225.00,0.000000,23.00,target,strategy=b1b2;target_mult=2.;abr_prev=1.65625;b1_range=1.75;b2_follow=good
2018-01-17,09:35,09:48,SHORT,2785.0000,2780.7500,1.00,4.2500,4.2500,1.0000,212.50,0.000000,13.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.0625;b1_range=3.75;b2_follow=poor
2018-01-31,09:35,10:01,LONG,2838.2500,2832.2500,1.00,6.0000,-6.0000,-1.0000,-300.00,0.000000,26.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.65625;b1_range=5.5;b2_follow=good
2018-02-06,09:35,09:48,LONG,2621.7500,2654.7500,1.00,33.0000,33.0000,1.0000,1650.00,0.000000,13.00,target,strategy=b1b2;target_mult=1.;abr_prev=21.125;b1_range=32.5;b2_follow=good
2018-02-08,09:35,10:37,SHORT,2671.5000,2658.7500,1.00,12.7500,12.7500,1.0000,637.50,0.000000,62.00,target,strategy=b1b2;target_mult=1.;abr_prev=7.8125;b1_range=12.25;b2_follow=poor
2018-02-12,09:35,09:54,LONG,2651.7500,2638.7500,1.00,13.0000,-13.0000,-1.0000,-650.00,0.000000,19.00,stop,strategy=b1b2;target_mult=1.;abr_prev=11.6875;b1_range=12.5;b2_follow=poor
2018-02-15,09:35,10:43,SHORT,2709.2500,2700.5000,1.00,8.7500,8.7500,1.0000,437.50,0.000000,68.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.75;b1_range=8.25;b2_follow=poor
2018-02-16,09:35,10:30,LONG,2730.5000,2737.5000,1.00,7.0000,7.0000,1.0000,350.00,0.000000,55.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.8125;b1_range=6.5;b2_follow=good
2018-02-22,09:35,09:51,LONG,2718.2500,2710.0000,1.00,8.2500,-8.2500,-1.0000,-412.50,0.000000,16.00,stop,strategy=b1b2;target_mult=2.;abr_prev=7.4375;b1_range=7.75;b2_follow=good
2018-02-28,09:35,09:48,SHORT,2754.2500,2754.2500,1.00,4.7500,0.0000,0.0000,0.00,0.000000,13.00,stop,strategy=b1b2;target_mult=2.;abr_prev=6.;b1_range=4.25;b2_follow=good
2018-03-05,09:36,10:14,LONG,2682.0000,2674.7500,1.00,7.2500,-7.2500,-1.0000,-362.50,0.000000,38.00,stop,strategy=b1b2;target_mult=2.;abr_prev=4.9375;b1_range=6.75;b2_follow=good
2018-03-08,09:35,09:58,LONG,2736.2500,2730.7500,1.00,5.5000,-5.5000,-1.0000,-275.00,0.000000,23.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.84375;b1_range=5.;b2_follow=poor
2018-03-09,09:37,09:51,SHORT,2752.2500,2757.7500,1.00,5.5000,-5.5000,-1.0000,-275.00,0.000000,14.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.71875;b1_range=5.;b2_follow=poor
2018-03-14,09:35,10:14,SHORT,2771.7500,2765.0000,1.00,6.7500,6.7500,1.0000,337.50,0.000000,39.00,target,strategy=b1b2;target_mult=1.;abr_prev=4.09375;b1_range=6.25;b2_follow=good
2018-03-15,09:35,09:50,SHORT,2752.2500,2747.5000,1.00,4.7500,4.7500,1.0000,237.50,0.000000,15.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.78125;b1_range=4.25;b2_follow=good
2018-03-19,09:35,10:24,SHORT,2739.0000,2732.5000,1.00,6.5000,6.5000,1.0000,325.00,0.000000,49.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.78125;b1_range=6.;b2_follow=poor
2018-03-27,09:35,10:15,SHORT,2662.7500,2654.2500,1.00,8.5000,8.5000,1.0000,425.00,0.000000,40.00,target,strategy=b1b2;target_mult=1.;abr_prev=4.3125;b1_range=8.;b2_follow=poor
2018-04-03,09:37,09:39,SHORT,2588.0000,2595.0000,1.00,7.0000,-7.0000,-1.0000,-350.00,0.000000,2.00,stop,strategy=b1b2;target_mult=2.;abr_prev=6.625;b1_range=6.5;b2_follow=poor
2018-04-06,09:35,09:50,LONG,2645.0000,2653.7500,1.00,8.7500,8.7500,1.0000,437.50,0.000000,15.00,target,strategy=b1b2;target_mult=1.;abr_prev=4.40625;b1_range=8.25;b2_follow=good
2018-04-16,09:36,10:28,SHORT,2669.7500,2676.5000,1.00,6.7500,-6.7500,-1.0000,-337.50,0.000000,52.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.40625;b1_range=6.25;b2_follow=good
2018-04-24,09:35,09:45,SHORT,2678.0000,2682.2500,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,10.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.78125;b1_range=3.75;b2_follow=poor
2018-05-01,09:35,09:56,SHORT,2637.2500,2642.5000,1.00,5.2500,-5.2500,-1.0000,-262.50,0.000000,21.00,stop,strategy=b1b2;target_mult=2.;abr_prev=3.59375;b1_range=4.75;b2_follow=good
2018-05-03,09:35,10:21,SHORT,2616.2500,2607.7500,1.00,8.5000,8.5000,1.0000,425.00,0.000000,46.00,target,strategy=b1b2;target_mult=1.;abr_prev=3.65625;b1_range=8.;b2_follow=poor
2018-05-14,09:44,10:35,LONG,2737.2500,2741.2500,1.00,4.0000,4.0000,1.0000,200.00,0.000000,51.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.25;b1_range=3.5;b2_follow=poor
2018-05-15,09:39,09:59,SHORT,2710.2500,2703.2500,1.00,7.0000,7.0000,1.0000,350.00,0.000000,20.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.90625;b1_range=6.5;b2_follow=good
2018-06-07,09:35,09:45,SHORT,2773.7500,2777.5000,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,10.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=3.25;b2_follow=poor
2018-06-26,09:35,10:18,SHORT,2721.5000,2728.2500,1.00,6.7500,-6.7500,-1.0000,-337.50,0.000000,43.00,stop,strategy=b1b2;target_mult=2.;abr_prev=5.875;b1_range=6.25;b2_follow=good
2018-06-28,09:36,09:45,LONG,2705.7500,2700.7500,1.00,5.0000,-5.0000,-1.0000,-250.00,0.000000,9.00,stop,strategy=b1b2;target_mult=1.;abr_prev=4.84375;b1_range=4.5;b2_follow=poor
2018-06-29,09:35,10:43,LONG,2733.2500,2741.2500,1.00,4.0000,8.0000,2.0000,400.00,0.000000,68.00,target,strategy=b1b2;target_mult=2.;abr_prev=2.53125;b1_range=3.5;b2_follow=good
2018-07-09,09:35,10:18,LONG,2776.5000,2772.7500,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,43.00,stop,strategy=b1b2;target_mult=2.;abr_prev=2.78125;b1_range=3.25;b2_follow=good
2018-07-17,09:35,10:01,LONG,2794.2500,2798.0000,1.00,3.7500,3.7500,1.0000,187.50,0.000000,26.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.28125;b1_range=3.25;b2_follow=poor
2018-07-26,09:36,09:43,LONG,2839.7500,2839.7500,1.00,4.0000,0.0000,0.0000,0.00,0.000000,7.00,stop,strategy=b1b2;target_mult=2.;abr_prev=4.6875;b1_range=3.5;b2_follow=good
2018-07-30,09:35,10:27,SHORT,2816.0000,2816.0000,1.00,6.0000,0.0000,0.0000,0.00,0.000000,52.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.25;b1_range=5.5;b2_follow=good
2018-07-31,09:35,09:50,LONG,2817.0000,2811.2500,1.00,5.7500,-5.7500,-1.0000,-287.50,0.000000,15.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.25;b1_range=5.25;b2_follow=poor
2018-08-01,09:35,11:31,LONG,2822.2500,2817.5000,1.00,4.7500,-4.7500,-1.0000,-237.50,0.000000,116.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.21875;b1_range=4.25;b2_follow=poor
2018-08-14,09:48,09:51,LONG,2834.7500,2829.7500,1.00,5.0000,-5.0000,-1.0000,-250.00,0.000000,3.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.3125;b1_range=4.5;b2_follow=poor
2018-08-21,09:41,10:07,LONG,2866.5000,2866.5000,1.00,4.0000,0.0000,0.0000,0.00,0.000000,26.00,stop,strategy=b1b2;target_mult=1.;abr_prev=1.40625;b1_range=3.5;b2_follow=good
2018-08-31,09:38,10:07,LONG,2899.7500,2905.7500,1.00,3.0000,6.0000,2.0000,300.00,0.000000,29.00,target,strategy=b1b2;target_mult=2.;abr_prev=2.125;b1_range=2.5;b2_follow=good
2018-09-03,09:38,09:58,SHORT,2907.0000,2909.0000,1.00,2.0000,-2.0000,-1.0000,-100.00,0.000000,20.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.53125;b1_range=1.5;b2_follow=poor
2018-09-17,09:35,10:07,SHORT,2902.2500,2899.0000,1.00,3.2500,3.2500,1.0000,162.50,0.000000,32.00,target,strategy=b1b2;target_mult=1.;abr_prev=1.5625;b1_range=2.75;b2_follow=good
2018-09-27,09:36,09:40,SHORT,2914.2500,2918.5000,1.00,4.2500,-4.2500,-1.0000,-212.50,0.000000,4.00,stop,strategy=b1b2;target_mult=1.;abr_prev=4.28125;b1_range=3.75;b2_follow=poor
2018-09-28,09:36,10:51,LONG,2915.5000,2923.0000,1.00,3.7500,7.5000,2.0000,375.00,0.000000,75.00,target,strategy=b1b2;target_mult=2.;abr_prev=2.25;b1_range=3.25;b2_follow=good
2018-10-17,09:35,10:24,SHORT,2806.2500,2792.7500,1.00,6.7500,13.5000,2.0000,675.00,0.000000,49.00,target,strategy=b1b2;target_mult=2.;abr_prev=4.25;b1_range=6.25;b2_follow=good
2018-10-18,09:35,10:31,SHORT,2794.5000,2802.2500,1.00,7.7500,-7.7500,-1.0000,-387.50,0.000000,56.00,stop,strategy=b1b2;target_mult=1.;abr_prev=4.4375;b1_range=7.25;b2_follow=poor
2018-11-07,09:35,09:43,LONG,2782.7500,2782.7500,1.00,5.2500,0.0000,0.0000,0.00,0.000000,8.00,stop,strategy=b1b2;target_mult=2.;abr_prev=3.90625;b1_range=4.75;b2_follow=good
2018-11-27,09:36,09:38,LONG,2667.5000,2661.0000,1.00,6.5000,-6.5000,-1.0000,-325.00,0.000000,2.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.0625;b1_range=6.;b2_follow=poor
2018-12-19,09:35,09:54,LONG,2553.5000,2562.5000,1.00,9.0000,9.0000,1.0000,450.00,0.000000,19.00,target,strategy=b1b2;target_mult=1.;abr_prev=7.15625;b1_range=8.5;b2_follow=poor
2018-12-20,09:36,09:41,LONG,2502.0000,2491.2500,1.00,10.7500,-10.7500,-1.0000,-537.50,0.000000,5.00,stop,strategy=b1b2;target_mult=1.;abr_prev=7.6875;b1_range=10.25;b2_follow=poor
2018-12-28,09:35,09:46,SHORT,2496.2500,2506.7500,1.00,10.5000,-10.5000,-1.0000,-525.00,0.000000,11.00,stop,strategy=b1b2;target_mult=2.;abr_prev=12.15625;b1_range=10.;b2_follow=good
2018-12-31,09:35,09:51,LONG,2509.2500,2501.0000,1.00,8.2500,-8.2500,-1.0000,-412.50,0.000000,16.00,stop,strategy=b1b2;target_mult=1.;abr_prev=8.25;b1_range=7.75;b2_follow=poor
2019-01-08,09:35,09:39,LONG,2578.7500,2575.0000,1.00,3.7500,-3.7500,-1.0000,-187.50,0.000000,4.00,stop,strategy=b1b2;target_mult=2.;abr_prev=3.78125;b1_range=3.25;b2_follow=poor
2019-01-10,09:35,10:00,SHORT,2566.7500,2566.7500,1.00,5.2500,0.0000,0.0000,0.00,0.000000,25.00,stop,strategy=b1b2;target_mult=1.;abr_prev=4.0625;b1_range=4.75;b2_follow=poor
2019-01-14,09:35,09:39,SHORT,2570.7500,2576.0000,1.00,5.2500,-5.2500,-1.0000,-262.50,0.000000,4.00,stop,strategy=b1b2;target_mult=1.;abr_prev=2.03125;b1_range=4.75;b2_follow=poor
2019-01-17,09:36,10:17,LONG,2611.7500,2618.2500,1.00,6.5000,6.5000,1.0000,325.00,0.000000,41.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.8125;b1_range=6.;b2_follow=good
2019-01-21,09:35,12:35,SHORT,2658.2500,2663.2500,1.00,5.0000,-5.0000,-1.0000,-250.00,0.000000,180.00,stop,strategy=b1b2;target_mult=2.;abr_prev=3.46875;b1_range=4.5;b2_follow=good
2019-01-23,09:35,10:00,LONG,2649.0000,2649.0000,1.00,4.2500,0.0000,0.0000,0.00,0.000000,25.00,stop,strategy=b1b2;target_mult=1.;abr_prev=6.875;b1_range=3.75;b2_follow=poor
2019-02-08,09:35,09:46,LONG,2695.2500,2689.5000,1.00,5.7500,-5.7500,-1.0000,-287.50,0.000000,11.00,stop,strategy=b1b2;target_mult=1.;abr_prev=3.1875;b1_range=5.25;b2_follow=good
2019-02-13,09:35,09:48,LONG,2756.7500,2761.7500,1.00,5.0000,5.0000,1.0000,250.00,0.000000,13.00,target,strategy=b1b2;target_mult=1.;abr_prev=2.25;b1_range=4.5;b2_follow=good
